fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5.768995711652967,0.30972774409157944,0.23234834997721027,6.402818918978491,0.05231979574831878,17.78076810431349,195.47802580312742,0.9907996924049534,3.051341847784609,0.468856103316089,10.073817696604886,8
6.324741837261955,0.28382135137413406,0.4482963701292668,2.8983540860850443,0.06897270425792416,10.83896483022058,162.86931830037912,0.9912151166560988,2.791069539737251,1.050907381136427,11.906993028756379,7
7.642201922965581,0.2146090544224849,0.3601645704921132,5.672606728260639,0.058112073136232234,4.651653828548092,166.39739524775348,0.9868438139989195,3.0086188765444133,0.7467452429199941,12.691592472138208,7
4.835122665829524,0.21078681291998147,0.3343314901736982,6.682646328490412,0.024063487621882654,2.368189967599683,185.8352144384571,0.9937400702993809,3.2651254257891056,1.2002123787931478,13.003902459644593,7
6.2172091822314215,0.28067069361446456,0.41815467515414134,7.593391879292156,0.03466026798688833,37.237499251063724,157.28491110217522,0.9958162606448321,3.2802323517780874,0.9136753592183493,11.272860090873099,7
5.600674552927159,0.10301161656036226,0.30129159187653703,20.330549042335193,0.03671279862732764,33.538817134407246,191.6201527796328,0.9884415491173236,2.9860106309400223,0.83612548032476,8.271202530983707,7
5.499024819824443,0.2643254695538991,0.3902517435733346,7.014647490968597,0.0694048572641517,2.7200823345654044,199.5548561701607,0.9945329192777091,2.91277427663288,0.8211628855325996,10.505895896824535,8
6.264700572977264,0.13147823465784117,0.4275451642470708,7.4878040963873165,0.05176552817783011,17.423958041167317,148.5682178428531,0.9903003148772701,3.466359977041006,0.5696587556274378,8.38602047927339,7
6.114568634496435,0.3202081195607565,0.4541696371407527,3.306719410314194,0.04783636297162151,50.06690772010258,138.2549084976783,0.9878215735633452,2.8178666872700813,0.5364297402220312,11.065656710681036,11
4.968874361505263,0.169650256900585,0.42993997324904165,9.764779609515251,0.04270729699884887,7.935141773666057,150.33798293761086,0.9849078160889346,3.1121789302639415,1.05343988343378,12.471414364583318,7
6.23305909192402,0.11248061632884851,0.40626158283945185,2.368241329032802,0.06180533559034604,20.480925647583486,176.9587584865288,0.9906306465275395,2.9020291468965618,0.7615415611198638,7.65426059700095,7
5.902408956840957,0.1811433495150656,0.35665512543353683,7.885318126375582,0.07282552036403361,19.999468806347142,139.70662176869288,0.9905755031586012,2.8087296351841244,0.9707320920299636,12.618735546743745,7
7.00418269806731,0.22145503240203027,0.1353946747367615,7.163716567305237,0.029888298516882548,10.936663248636249,213.87719927546746,0.9952422389372831,3.009014962587838,0.7208600051237323,11.650581120402796,7
4.8757571706049525,0.20566530726980933,0.6232334125361316,10.891278918411157,0.0417471016993569,28.359819781998713,121.5583806437911,0.9910283696400526,2.9177089196083297,0.9222451634564811,11.68125479904113,7
5.2872520305765365,0.21213583609707515,0.4385534081984329,7.648760719001642,0.016864382703627414,12.953425629522854,159.18049243650773,0.9896924486898023,2.87675761770292,0.9567738008025692,11.38125124466214,7
6.415032015101817,0.3068769112466102,0.695987973409617,21.707453665741653,0.043389765535278346,9.655309389948972,188.7119670625512,0.9897901346557503,3.1203667423477963,0.6788793055074862,11.439155794759392,7
6.825452603000962,0.06483327669383696,0.5149833487902695,2.9527583247965845,0.04787788579813121,-1.6220158372279805,188.4494142158811,0.9903100978247648,3.29450018993838,0.6243097943683432,11.937810224053031,7
5.408404385558399,0.261032637789379,0.44224495966276456,8.606404169758097,0.068027132764575,28.02819484206065,148.9897669383618,0.99132818764307,3.0295536258991405,0.927296743345559,10.562571978586561,7
5.699183295513418,0.21697734747668695,0.28581930605172556,4.475851817208597,0.053127452436732975,8.810315158152667,154.2573605531553,0.9944037790853413,2.767815534392479,0.8171929861825749,10.0921522080236,7
4.810456694039624,0.0884793452400485,0.41951627414462495,18.07938752581906,0.04304946892340292,16.329440361864496,148.64848386159997,0.9890731775813896,3.0304653029425532,0.6127337031311566,11.473854266030564,7
7.152061894852797,0.4148381866818669,0.5433490247741116,10.950876246245802,0.035422000857855664,30.56215670321043,129.81862891581056,0.9944948794364109,2.843644703626641,0.8857777446692479,13.05142575142671,7
6.201264172407902,0.3032785399963951,0.46131523544486813,0.4867360997608019,0.05778877089826571,8.962277897989807,172.80547845181894,0.9898611680573608,3.407051948032392,0.6044350242930016,14.29649280433347,7
5.839226367614572,0.14899895515778536,0.3052860736482585,3.5519383463018634,0.046151085463024294,31.876123409226505,91.18294311047318,0.9867919671891873,2.9013814956710666,0.5962196328272081,9.458031286394785,7
4.9067789479016,0.110782477998845,0.3606671526434142,16.27201862240707,0.03401373066917334,0.6156264290113391,169.66930491430733,0.995851089124084,3.186584026087278,0.5643882164919687,10.827554659762459,7
5.088907225154921,0.2691801727450678,0.21888418418728478,3.441455894720962,0.05624292162107364,32.83488990446591,143.4776217910507,0.9931965533560589,3.157272284814419,0.9570797646151077,13.511948458874526,7
5.600983352038475,0.16229974241517864,0.32927836885988787,10.545542561189427,0.040722919370729305,20.492500864949506,147.6350380527642,0.9880511335264632,2.9303427540300375,1.1657266467131873,13.163072760084246,7
5.875843874440076,0.1487451082453768,0.6848547547355115,13.170440764595469,0.04448140803128023,3.2789249918776697,175.73896085215318,0.9913439172500813,3.145013050503342,0.48467620764886366,11.75813732996186,7
6.076127752345188,0.19620446847800352,0.35584704814497004,3.3181141572805926,0.03343353837156481,12.753850040895976,149.6536175331401,0.9887304290460565,3.270894058730976,0.8987783226874375,14.355061169109517,7
5.370108394181955,0.2291408308910723,0.36759255448833644,3.8669870220598304,0.04512895678533438,7.963214010234786,133.98190974088587,0.9902550668928966,3.043282596313076,1.2084160728949556,11.547948461305564,7
5.421417485736782,0.1877598721621651,0.31725671663522853,3.615509342125847,0.06474821124724163,28.500423513758808,124.40640632825686,0.9866039930865466,2.820714028792296,0.5062651291633964,12.410230429325992,7
5.6364600738440025,0.31770142475005847,0.3292094894401829,2.857347895232256,0.05379802018558237,15.886101068400073,188.0049952882677,0.993612574301539,2.883021317727014,0.7852844010321393,10.390407278685812,7
6.289885571814154,0.2546334270789011,0.6717238159875973,2.0176127462582722,0.037586489290526034,16.265426323559574,127.80618926539053,0.9850280352332296,2.889343027569534,0.4789698885236319,12.059943148825669,8
5.437809503492396,0.28880584339409276,0.2817774066758949,10.839004195960051,0.04509860182902509,22.8076253870869,103.57884128954859,0.9942583639796707,3.080165597169189,0.8740153082320126,9.559939694288804,7
6.513459305074681,0.16782843681054496,0.12686219991730166,7.172032326317247,0.03950681059962676,6.584659607145536,163.78319641675154,0.9931001753767771,2.8739476809491435,0.6029059777074786,12.676178888815297,7
6.140966705390277,0.10074354489161963,0.27447100535813485,3.2712644987211794,0.036244997694583045,10.256602439660973,149.00437144274525,0.9890815512194522,2.888394673695489,0.5370744910409223,10.893713811260493,7
4.601330781728817,0.3555219081740363,0.3562604910400159,7.926732973419263,0.03441482752375629,31.60253283435881,117.2154849580798,0.9893093409059216,3.10146806013149,0.7816780586862133,11.068254320954996,7
4.531239537761248,0.2724868870234532,0.301428669723123,7.756483625271152,0.04142817651528541,30.461234207725568,105.11247184442746,0.9926428534148009,2.936861851310214,0.7993525996239362,9.77398293676806,7
6.229723234982008,0.1330942991348703,0.24742355581488223,3.143396663441462,0.03333345026674086,8.14906949556636,170.65267392835983,0.9931843970236489,2.7913750981312577,0.8496310261969796,11.337899728577456,7
5.716571578369817,0.10405472702722326,0.7351319154938507,2.4929171066383264,0.027653484387582646,5.299701321633606,109.66927366918455,0.9892929881576982,3.032406232168506,0.8618369974777097,9.684077109286521,7
5.618852574967012,0.38561789113529277,0.4091344898382107,6.073400303061161,0.04955946424072771,4.015778815757539,118.61100651466313,0.9861588279131372,3.182522421739861,0.8173105107787981,13.283505682915845,7
4.959402153651041,0.296120357979616,0.30714144072164695,7.10992846702629,0.04403764312032027,2.5915249835154626,111.40289527229997,0.9955144717976745,3.1880187385608254,0.6149740015604421,11.887875141460393,8
5.895497549096301,0.25792968727010923,0.26141077095946985,4.6167592193667915,0.05026652877563405,14.834074029487063,212.78934058028057,0.9853975365295036,3.241497091859768,0.605489716823266,9.637460997336108,8
5.976000698931363,0.22657616770420272,0.29267138573545476,3.165227480496158,0.04875968609607998,8.00864074379668,221.97559017978173,0.9918679037306201,2.947494482400981,0.47439995305285515,13.614576322694168,7
5.414184205339399,0.2522095459823166,0.4129569887760043,2.5613960577632287,0.04432993726967685,16.723463494954203,74.79760412702569,0.9916687897833951,3.156884257022705,0.5929920617121054,13.378029061314173,7
5.467226243292032,0.2807987354909198,0.4221651631271635,17.04895222804017,0.034872237410575484,18.223067703308118,212.84240156995142,0.9894187166080751,2.9813810643690744,1.1190345421853207,10.2609314189933,8
6.542384065156998,0.2060780637334215,0.4276812615670913,15.406071816689417,0.04166605731670473,11.074002562144049,172.26607595759276,0.9846720397930312,3.2520465722772713,0.8303958595522082,10.260267333429944,7
5.698320714740289,0.3431057472437878,0.22738476354208925,11.14404081825208,0.03165829723317614,7.903727976548218,227.35295534352815,0.987502704985026,2.840798061485405,0.8746496986336806,11.989953983278232,7
6.67809143199994,0.278113128631889,0.3980667428755756,5.15405113443079,0.015056271055960586,21.775071273643185,95.92928318642551,0.9877508650898896,2.934377964445408,1.2234563390956783,12.34477094308543,8
5.503215323660406,0.08592718310715049,0.32584525472920417,6.113997894083859,0.039183621107702356,28.606067061718075,155.96920769122687,0.9932530467228914,3.1531781984575757,1.0396415942510049,12.825503246579265,7
5.777663921695028,0.3723786437878711,-0.001629297457385881,2.78103368837332,0.03542130037165526,2.0651214230465698,209.93925129172402,0.9864713686566473,2.993887507238933,1.2463368904989935,10.176387403059628,7
4.442185034144445,0.08641437425620534,0.5471115762507041,3.5135028136849664,0.04848362129458954,23.432593165741228,137.4254734200239,0.9901271832431512,3.105175864003185,0.7087626778087001,10.375090535127752,7
6.245068138471553,0.18050129691321043,0.6022135155074402,13.67275412529657,0.027876606910461118,16.995595700615645,134.919328226666,0.9881040219275035,3.094910140363253,0.4401783995018531,13.478336717316425,7
5.834497855115412,0.2800443475340355,0.25908426508494214,12.567045964300135,0.05234789984378974,16.377041461332947,201.47099042240274,0.9929732603757426,2.8144308595146867,0.9608438805650121,10.666313502893898,7
5.383602143686009,0.08371959690845582,0.2725415452596542,8.48333268983507,0.043909857609990395,12.943297325259714,126.96588544368504,0.9932282468950332,2.782918477514445,0.9037753182420878,10.562899493736206,7
6.353073336334581,0.2717476796113636,0.22866084304093948,6.766107704640838,0.029509317062324292,25.723642802848826,154.7438796712076,0.9870954568097495,3.256423125914523,0.3583099220547358,10.651115276851597,8
5.499997585021478,0.1993308163735198,0.46955390025167293,9.313402602161858,0.05333168059511016,12.645867544561433,224.49990991721296,0.9878052812298549,2.9770505489611057,0.554529429970195,8.777980490852944,7
5.086435604287571,0.35173132792284734,0.4295683874209305,6.86330593731418,0.05715059081648867,8.667430307733913,158.6721782112246,0.9860770975659109,3.0537189854686098,0.8702286060601231,12.316776150791275,7
5.228053364000023,0.1991693541839276,0.43003430937680465,7.336368148420444,0.1666228894951064,3.0149534308628922,154.146413854083,0.9859557205165339,3.007906543128221,0.6635402702790644,11.160406839346097,8
5.680676204547828,0.3003560428174925,0.6093572384133903,10.91490968263185,0.04560386069232651,22.277874955789414,130.38193474175782,0.9905140327679065,3.0141687212754054,1.0551364453541674,9.21109021218338,7
4.92445451641766,0.23321461152515113,0.3409089915484811,10.086030572299396,0.04907513186873417,11.711908441835636,179.23487568206968,0.9900063917205134,2.770778860333926,0.5822230453109599,11.912820802897789,7
4.55639176410663,0.0883091351412666,0.6770086942963356,3.166573333104746,0.05822116866227044,0.9869465764634349,189.60637113235728,0.9876745129964594,3.1905114398286845,0.46823558797160736,13.396430590103822,7
5.579929027331847,0.1179264606534081,0.3126988063351323,12.265607382965943,0.020919101930749327,12.49961855436199,231.1901331085012,0.9870292904356055,2.9181970487410966,0.5873551781435951,12.219358061090329,7
5.940614992612428,0.1937451792691997,0.41046379072016753,16.089784386358055,0.03947702754746962,17.233035716471587,125.91205492755061,0.9940211258958392,2.971186493645531,0.5191731127227825,10.679394239769525,7
4.840520852174842,0.35031233646380133,0.46640649027860703,6.095029605402309,0.02988347659436712,5.3652644243011025,144.9233575720363,0.995271326116989,3.424437310113138,0.7274440333602586,10.779813262497948,7
6.010494895584388,0.158258433998962,0.5182627555588075,9.295300032288347,0.04093133750346266,24.7142153283569,217.07289514681125,0.9964818697972178,3.381318226362499,0.9818106054769445,11.295036434720672,7
5.17212056470408,0.31284539929843364,0.4311547424108058,3.3150489069088,0.046424351639512175,14.677956469509354,129.07912083268027,0.9874077157965243,3.375330028989291,0.44130352723424426,11.19287827595216,7
6.104111916176178,0.20487191232807317,0.28801383758315513,11.766614104014096,0.028881026382423413,17.7065693351845,108.64358316914047,0.9915504748165763,2.9655862224010643,0.9583237003492638,11.710038299931254,7
5.618766067373194,0.1978592653717686,0.37735541327849376,12.808362503493335,0.04851179498107624,40.15073046821989,145.33494934924624,0.9901908563557219,3.044951757529895,0.593420325895744,11.084402543745941,7
6.941686544774829,0.32673124703304335,0.3470872687641228,5.999201113108138,0.039405258798427815,9.355751238767816,152.7400069039852,0.9938565319707107,3.2677042813311927,0.7652636127500887,10.248503020095008,7
6.059629370552785,0.2589411333119031,0.40099736084327675,10.301035004647275,0.06268771144708737,11.679975545227393,170.82313123111206,0.9885417946733251,3.0134322532557056,1.0000361667757032,12.14876939382204,7
5.741815641419427,0.13545081753655344,0.29377788140156447,6.473179065942189,0.06989601776518936,77.6213222144718,134.20113661775724,0.9849106606613088,2.8762270093161812,1.1772773216054375,9.95873904943987,7
